day,season,doy,scene,sun_elevation,scene_cloud,landsat_ice,landsat_share,kelvin,thermal_cells,frozen_share,celsius,thermal_minus_optical,below_freezing,chain_says_open,contradicted
2023-04-04,2023,94,LC09_L1TP_012010_20230404_20230404_02_T1,24.799412,10.17,0.9967404430859989,0.9998290360840716,258.7264403240397,280761,1.0,-14.423559675960291,0.0032595569140011493,True,False,False
2023-04-05,2023,95,LC08_L1TP_011010_20230405_20230412_02_T1,25.17850602,10.35,0.9970646489690648,0.999839721328817,257.4126903853149,280761,1.0,-15.737309614685103,0.0029353510309352293,True,False,False
2023-04-11,2023,101,LC09_L1TP_013010_20230411_20230411_02_T1,27.43082739,1.42,0.621235053452206,0.96719629863122,270.2356115881053,280761,0.9952628748294813,-2.914388411894663,0.3740278213772753,True,False,False
2023-04-12,2023,102,LC08_L1TP_012010_20230412_20230421_02_T1,27.79529841,2.86,0.6201523585612373,0.9271480013249704,268.45417396616466,280761,0.9990846307001329,-4.695826033835317,0.3789322721388956,True,False,False
2023-04-20,2023,110,LC09_L1TP_012010_20230420_20230420_02_T1,30.63662154,0.23,0.9969387464184404,0.999440805524984,262.60004288353116,280761,1.0,-10.549957116468818,0.00306125358155962,True,False,False
2023-04-28,2023,118,LC08_L1TP_012010_20230428_20230508_02_T1,33.27066494,0.16,0.9477866777524552,0.9595848426241536,268.2727363295788,280761,0.9975744494427645,-4.8772636704212005,0.049787771690309346,True,False,False
2023-04-29,2023,119,LC09_L1TP_011010_20230429_20230429_02_T1,33.58259916,0.01,0.8740635403821014,0.9617895647899816,269.24364629312004,280761,0.995679599374557,-3.9063537068799405,0.12161605899245553,True,False,False
2023-05-17,2023,137,LC09_L1TP_082234_20230517_20230517_02_T1,6.59401332,10.23,0.0371896060835405,0.9882782865141526,271.25861817562287,280761,0.6020743621799324,-1.8913818243771061,0.5648847560963919,True,True,True
2023-05-22,2023,142,LC09_L1TP_012010_20230522_20230522_02_T1,39.48770685,3.82,0.0063205013428827,0.9946181983965008,272.4251986111772,280761,0.10322658773832548,-0.7248013888227547,0.09690608639544278,False,True,False
2023-05-25,2023,145,LC09_L1TP_081234_20230525_20230526_02_T2,8.39705506,23.91,0.1054627184437998,0.9872738735080728,270.9445344451197,280761,0.8791071409490634,-2.205465554880277,0.7736444225052636,True,True,True
2023-06-18,2023,169,LC08_L1TP_081234_20230618_20230623_02_T1,10.98201002,40.25,0.0065655915823182,0.9965486659471936,272.54843997797025,280761,0.004612463981820837,-0.6015600220297301,-0.0019531276004973626,False,True,False
2024-03-12,2024,72,LC09_L1TP_013010_20240312_20240312_02_T1,16.05177404,0.78,0.9959956173066422,0.9979769269948462,257.9487245972896,280391,1.0,-15.201275402710394,0.004004382693357789,True,False,False
2024-03-13,2024,73,LC08_L1TP_012010_20240313_20240401_02_T1,16.44508842,0.39,0.9843385466940692,0.999971506014012,258.9122686026009,280761,1.0,-14.237731397399102,0.015661453305930828,True,False,False
2024-03-21,2024,81,LC09_L1TP_012010_20240321_20240321_02_T1,19.62222163,0.29,0.9909921140927644,0.9999750677622604,257.8795007423454,280761,1.0,-15.270499257654592,0.009007885907235558,True,False,False
2024-03-22,2024,82,LC08_L1TP_011010_20240322_20240403_02_T1,20.01578353,0.01,0.9918791561445938,0.999992876503503,256.6925341366368,280761,1.0,-16.457465863363154,0.008120843855406235,True,False,False
2024-03-28,2024,88,LC09_L1TP_013010_20240328_20240328_02_T1,22.38318823,0.76,0.9944115373792995,0.999985753007006,258.58118872382056,280761,1.0,-14.568811276179417,0.005588462620700452,True,False,False
2024-03-29,2024,89,LC08_L1TP_012010_20240329_20240410_02_T1,22.77103964,0.02,0.9950846648667516,0.9999750677622604,259.0827150931932,280761,1.0,-14.067284906806776,0.0049153351332483775,True,False,False
2024-03-30,2024,90,LC09_L1TP_011010_20240330_20240330_02_T1,23.16006491,0.03,1.0,1.0,259.8871370375827,280761,1.0,-13.262862962417273,0.0,True,False,False
2024-04-05,2024,96,LC08_L1TP_013010_20240405_20240412_02_T1,25.46936387,13.72,0.9999962973111072,0.9619355964681704,262.7770460336471,271945,1.0,-10.372953966352895,3.7026888928259893e-06,True,False,False
2024-04-07,2024,98,LC08_L1TP_011010_20240407_20240418_02_T1,26.22115103,0.01,1.0,1.0,261.58086289893436,280761,1.0,-11.569137101065621,0.0,True,False,False
2024-04-13,2024,104,LC09_L1TP_013010_20240413_20240413_02_T1,28.43834522,4.26,0.9993054590915404,1.0,261.3640551199266,280761,1.0,-11.785944880073373,0.0006945409084595511,True,False,False
2024-04-14,2024,105,LC08_L1TP_012010_20240414_20240423_02_T1,28.79592486,16.85,0.9990596917641108,0.999992876503503,258.823353579945,280761,1.0,-14.326646420054999,0.0009403082358891979,True,False,False
2024-04-15,2024,106,LC09_L1TP_011010_20240415_20240415_02_T1,29.15295607,0.01,0.9992520328678128,1.0,259.86726442698483,280761,1.0,-13.282735573015145,0.0007479671321871662,True,False,False
2024-05-10,2024,131,LC08_L1TP_082234_20240510_20240520_02_T1,5.39709707,12.6,0.9863610484516095,0.988435003437087,259.07207257402945,279084,1.0,-14.077927425970529,0.013638951548390454,True,False,False
2024-05-15,2024,136,LC09_L1TP_013010_20240515_20240516_02_T1,38.15478792,17.57,0.9232133406008326,0.9017705450543344,268.52831339341077,256374,0.9986582102709323,-4.621686606589208,0.07544486967009967,True,False,False
2024-05-17,2024,138,LC09_L1TP_011010_20240517_20240517_02_T1,38.60406118,0.01,0.6726406435977227,0.9934855624534746,269.40736587851376,280761,0.994465043221815,-3.742634121486219,0.32182439962409226,True,False,False
2024-05-19,2024,140,LC09_L1TP_082234_20240519_20240519_02_T1,7.19400851,4.22,0.7093180852466703,0.9723430248503176,268.524722259844,280761,0.9992520328678128,-4.62527774015598,0.28993394762114255,True,False,False
2024-05-24,2024,145,LC09_L1TP_012010_20240524_20240524_02_T1,40.00415992,23.06,0.6171122307433543,0.9423352958566182,270.80809410686106,280761,0.7331003949978807,-2.3419058931389145,0.1159881642545264,True,False,False
2024-05-25,2024,146,LC08_L1TP_011010_20240525_20240610_02_T1,40.17873518,0.02,0.6450504633136683,0.9309626336991248,270.8360455813197,280761,0.7446618298125451,-2.3139544186802823,0.09961136649887681,True,False,False
2024-05-26,2024,147,LC09_L1TP_083234_20240526_20240526_02_T1,8.53292449,4.47,0.8148638779252261,0.9168509871385272,269.4891136445002,280761,0.95022100647882,-3.6608863554997697,0.13535712855359394,True,False,False
2024-05-27,2024,148,LC09_L1TP_081234_20240527_20240528_02_T2,8.86626333,66.01,0.9106087956918444,0.9411670424311068,268.6431531635259,279986,0.9924746237311866,-4.506846836474097,0.08186582803934217,True,False,False
2024-05-31,2024,152,LC09_L1TP_013010_20240531_20240531_02_T1,41.10925286,45.36,0.6314503745754037,0.918546379304818,271.11915909459583,277484,0.5960595926251604,-2.0308409054041476,-0.035390781950243255,True,False,False
2024-06-01,2024,153,LC08_L1TP_012010_20240601_20240611_02_T1,41.24247268,14.5,0.5255166802891225,0.9456192277417448,270.0583814302236,280761,0.8748401665473481,-3.091618569776358,0.3493234862582256,True,False,False
2024-06-04,2024,156,LC09_L1TP_082234_20240604_20240604_02_T1,9.86209537,0.6,0.3992124883328106,0.9425490007515288,270.5486423549916,280761,0.5916811807907794,-2.6013576450083633,0.19246869245796877,True,True,True
2024-06-08,2024,160,LC08_L1TP_013010_20240608_20240627_02_T1,41.98658239,25.49,0.001118968118346,0.9962993435697978,274.45069977993694,280761,0.0,1.3006997799369628,-0.001118968118346,False,True,False
2024-06-10,2024,162,LC08_L1TP_011010_20240610_20240628_02_T1,42.13793528,55.88,0.000688830350925,0.941070875228397,273.3567852513824,265655,0.005322692966441437,0.20678525138242776,0.004633862615516437,False,True,False
2024-06-16,2024,168,LC09_L1TP_013010_20240616_20240616_02_T1,42.42796018,0.38,0.0021441666160405,0.9966804506323884,277.6985955815452,280761,0.0,4.548595581545214,-0.0021441666160405,False,True,False
2024-06-17,2024,169,LC08_L1TP_012010_20240617_20240705_02_T1,42.4553487,12.82,0.0018467023172905,0.9990703837071389,275.6587475792947,280760,0.0018378686422567318,2.5087475792947203,-8.833675033768223e-06,False,True,False
2024-06-20,2024,172,LC08_L1TP_081234_20240620_20240706_02_T2,11.06005935,0.02,0.0017858606886079,0.9992021683923336,275.2548061410345,280761,0.0,2.104806141034544,-0.0017858606886079,False,True,False
2024-06-27,2024,179,LC09_L1TP_083234_20240627_20240627_02_T1,10.97551994,10.54,0.0007324044301536,0.9969333347580326,276.83593666875413,280761,0.0,3.6859366687541524,-0.0007324044301536,False,True,False
2024-06-28,2024,180,LC09_L1TP_081234_20240628_20240629_02_T1,10.94047015,38.81,0.0020049231208305,0.998393651539922,275.07024798646376,280761,0.0,1.920247986463778,-0.0020049231208305,False,True,False
2025-02-19,2025,50,LC08_L1TP_013010_20250219_20250226_02_T1,7.94554341,0.43,0.0129031568369626,0.9995298492311966,267.10530128354816,280761,1.0,-6.044698716451819,0.9870968431630374,True,True,True
2025-02-20,2025,51,LC09_L1TP_012010_20250220_20250220_02_T1,8.30491087,0.26,0.0139352285148854,0.997068681191476,267.16402297634505,280761,1.0,-5.985977023654925,0.9860647714851146,True,True,True
2025-03-01,2025,60,LC09_L1TP_011010_20250301_20250301_02_T1,11.65989049,20.35,0.085669692098073,0.988121569591218,267.8614669339698,280596,1.0,-5.2885330660301975,0.914330307901927,True,True,True
2025-03-15,2025,74,LC09_L1TP_013010_20250315_20250315_02_T1,17.14409943,3.89,0.0033131065775969,0.9890440623875824,268.348578661671,280241,1.0,-4.801421338328964,0.9966868934224031,True,True,True
2025-03-23,2025,82,LC08_L1TP_013010_20250323_20250331_02_T1,20.31763452,9.94,0.9557844976905312,0.987031674627174,258.47744390358054,280760,1.0,-14.672556096419441,0.0442155023094688,True,False,False
2025-03-24,2025,83,LC09_L1TP_012010_20250324_20250324_02_T1,20.71230197,7.75,0.9909259694132152,0.9707046206560028,259.0723788663597,280582,1.0,-14.077621133640264,0.009074030586784798,True,False,False
2025-03-31,2025,90,LC09_L1TP_013010_20250331_20250331_02_T1,23.4581257,13.21,0.995772144594792,0.999985753007006,257.6428744538307,280761,1.0,-15.507125546169277,0.004227855405207981,True,False,False
2025-04-02,2025,92,LC09_L1TP_011010_20250402_20250402_02_T1,24.22823415,0.75,0.9999572433353048,0.9996331399304036,257.37685580213787,280761,1.0,-15.77314419786211,4.2756664695220437e-05,True,False,False
2025-04-09,2025,99,LC09_L1TP_012010_20250409_20250410_02_T1,26.88092319,12.46,0.9203066562583742,0.9171038712641713,270.7905869297309,264646,0.7960142983457147,-2.3594130702690563,-0.12429235791265947,True,False,False
2025-04-17,2025,107,LC08_L1TP_012010_20250417_20250425_02_T1,29.77257791,0.08,0.7393260838734653,0.9292351857985974,265.14332186247304,280756,1.0,-8.006678137526933,0.2606739161265347,True,False,False
2025-04-18,2025,108,LC09_L1TP_011010_20250418_20250418_02_T1,30.12102247,7.82,0.9053838228704276,0.9299617824412936,265.07500972720584,280761,1.0,-8.074990272794139,0.09461617712957238,True,False,False
2025-04-24,2025,114,LC08_L1TP_013010_20250424_20250429_02_T1,32.15118823,7.42,0.6864720088820722,0.9335377776827978,268.3810064923221,280761,0.9985539302111048,-4.7689935076778625,0.3120819213290327,True,False,False
2025-05-04,2025,124,LC09_L1TP_011010_20250504_20250504_02_T1,35.23053473,50.96,0.5222975702212279,0.9170504450404436,269.6523860903803,280761,0.9665623074429853,-3.4976139096197016,0.4442647372217574,True,False,False
2025-05-12,2025,132,LC08_L1TP_011010_20250512_20250515_02_T1,37.37544325,0.01,0.0599841321360308,0.9876371718294208,270.4791416659449,280760,0.9981728166405471,-2.670858334055083,0.9381886845045163,True,True,True
2025-05-13,2025,133,LC09_L1TP_083234_20250513_20250513_02_T1,5.79585869,6.4,0.0096811503148515,0.9977596603516872,270.35180556741784,280759,1.0,-2.798194432582136,0.9903188496851485,True,True,True
2025-05-14,2025,134,LC08_L1TP_082234_20250514_20250528_02_T1,6.08031573,14.85,0.1601855657548218,0.9358992167715602,269.85196712209483,280761,0.999985753007006,-3.2980328779051433,0.8398001872521842,True,True,True
2025-05-28,2025,148,LC08_L1TP_011010_20250528_20250603_02_T1,40.63690834,0.01,0.0010445260418523,0.999106001189624,274.5817186931492,280761,0.0,1.4317186931492074,-0.0010445260418523,False,True,False
2025-05-30,2025,150,LC08_L1TP_082234_20250530_20250606_02_T1,9.17673996,0.01,0.0007451378861614,0.9990169574834112,274.02363344148034,280761,0.0,0.873633441480365,-0.0007451378861614,False,True,False
2025-06-03,2025,154,LC09_L1TP_013010_20250603_20250603_02_T1,41.46136228,3.26,0.0010801869472063,0.9990953159448784,275.89919316546315,280761,0.0,2.7491931654631685,-0.0010801869472063,False,True,False
2025-06-12,2025,163,LC09_L1TP_012010_20250612_20250612_02_T1,42.25050837,3.81,0.0004563117179423,0.999106001189624,275.27399405150635,280761,0.0,2.123994051506372,-0.0004563117179423,False,True,False
2025-06-15,2025,166,LC09_L1TP_081234_20250615_20250616_02_T1,10.87027515,1.93,0.0005886067143973,0.9984399542671524,275.02007918182,280741,0.0,1.8700791818200173,-0.0005886067143973,False,True,False
2025-06-19,2025,170,LC09_L1TP_013010_20250619_20250619_02_T1,42.48350234,8.19,0.0007451538261331,0.99899558699392,278.2338776655028,280715,0.0,5.0838776655028255,-0.0007451538261331,False,True,False
2026-02-14,2026,45,LC09_L1TP_013010_20260214_20260214_02_T1,6.11021059,7.01,0.2744762786174226,0.9082529268666232,265.6149930587574,280761,1.0,-7.535006941242557,0.7255237213825774,True,True,True
2026-03-04,2026,63,LC09_L1TP_011010_20260304_20260304_02_T1,12.7210849,14.61,0.0508380070313659,0.983722810504308,269.79058067521936,280761,1.0,-3.3594193247806174,0.9491619929686341,True,True,True
2026-03-10,2026,69,LC08_L1TP_013010_20260310_20260314_02_T1,15.06799391,24.51,0.4354427877340917,0.936875135791652,262.8584539299495,280761,1.0,-10.291546070050458,0.5645572122659084,True,True,True
2026-03-11,2026,70,LC09_L1TP_012010_20260311_20260311_02_T1,15.46197263,0.46,0.3627179696480658,0.9512254194849,263.98474779345617,280699,1.0,-9.165252206543812,0.6372820303519342,True,True,True
2026-03-20,2026,79,LC09_L1TP_011010_20260320_20260320_02_T1,19.03074134,12.07,1.0,0.9753847578545454,252.8590933473802,280761,1.0,-20.290906652619782,0.0,True,False,False
2026-03-26,2026,85,LC08_L1TP_013010_20260326_20260330_02_T1,21.40770799,22.17,0.9953978770392534,0.9999252032867813,257.6513176642326,280761,1.0,-15.498682335767398,0.00460212296074658,True,False,False
2026-03-27,2026,86,LC09_L1TP_012010_20260327_20260327_02_T1,21.80001265,0.31,0.994012551913775,0.9999750677622604,257.5733857707556,280761,1.0,-15.576614229244399,0.005987448086224978,True,False,False
2026-03-28,2026,87,LC08_L1TP_011010_20260328_20260406_02_T1,22.18992062,8.92,0.9946252453189056,0.999985753007006,257.53932301414414,280761,1.0,-15.610676985855832,0.005374754681094385,True,False,False
2026-04-05,2026,95,LC09_L1TP_011010_20260405_20260405_02_T1,25.28211563,7.35,0.9956401872154902,0.9999465737762724,264.20768929727444,280761,1.0,-8.942310702725536,0.004359812784509809,True,False,False
2026-04-11,2026,101,LC08_L1TP_013010_20260411_20260423_02_T1,27.52999254,6.69,0.9964773180600672,0.9999679442657634,263.308183303172,280761,1.0,-9.841816696828005,0.0035226819399327702,True,False,False
2026-04-12,2026,102,LC09_L1TP_012010_20260412_20260412_02_T1,27.8957988,7.07,0.9982511317777548,0.999971506014012,262.46532172490544,280761,1.0,-10.68467827509454,0.0017488682222451812,True,False,False
2026-04-13,2026,103,LC08_L1TP_011010_20260413_20260423_02_T1,28.25744439,0.8,0.9969867180515536,0.999985753007006,263.43287549563456,280761,1.0,-9.717124504365415,0.0030132819484464113,True,False,False
2026-04-19,2026,109,LC09_L1TP_013010_20260419_20260419_02_T1,30.38777624,16.75,0.996587237407868,0.9998219125875744,267.0180230308598,280761,0.9998789005595506,-6.131976969140169,0.003291663151682611,True,False,False
2026-05-05,2026,125,LC09_L1TP_013010_20260505_20260505_02_T1,35.44773393,0.84,0.7035884671230035,0.9959289217519528,267.7999363338516,280761,0.9998789005595506,-5.350063666148401,0.29629043343654715,True,False,False
2026-05-06,2026,126,LC08_L1TP_012010_20260506_20260515_02_T1,35.72732127,42.95,0.4922017955169259,0.9966056539191696,268.431911924903,280761,0.9991772361545941,-4.7180880750970005,0.5069754406376682,True,True,True
2026-05-07,2026,127,LC09_L1TP_011010_20260507_20260507_02_T1,36.00334048,19.98,0.4902604401048265,0.941858021591318,268.2405628733996,268280,0.9963135530043239,-4.9094371266003805,0.5060531128994974,True,True,True
2026-05-29,2026,149,LC08_L1TP_013010_20260529_20260604_02_T1,40.75325229,0.07,0.0006986725222078,0.9991843596510912,273.3567852513824,280761,0.0,0.20678525138242776,-0.0006986725222078,False,True,False
2026-05-30,2026,150,LC09_L1TP_012010_20260530_20260530_02_T1,40.89964046,0.18,0.0004457408569635,0.99882818482624,272.68968244092065,280758,0.22569615113371658,-0.4603175590793285,0.22525041027675308,False,True,False
2026-06-06,2026,157,LC09_L1TP_013010_20260606_20260606_02_T1,41.75955276,16.67,0.0007236973447793,0.9990846307001328,275.4606544702013,280761,0.0,2.310654470201314,-0.0007236973447793,False,True,False
2026-06-10,2026,161,LC08_L1TP_081234_20260610_20260618_02_T1,10.57321833,5.03,0.0005060620531864,0.9994194350354928,276.3973570750322,280761,0.0,3.2473570750321983,-0.0005060620531864,False,True,False
2026-06-15,2026,166,LC09_L1TP_012010_20260615_20260615_02_T1,42.38160963,1.26,0.0007129514765225,0.9991558656651032,282.0758031637187,280761,0.0,8.92580316371874,-0.0007129514765225,False,True,False
2026-06-24,2026,175,LC09_L1TP_011010_20260624_20260624_02_T1,42.44679188,1.6,0.0006700586853595,0.9674349357638704,278.3050263940277,273094,0.0,5.155026394027743,-0.0006700586853595,False,True,False
2026-06-26,2026,177,LC08_L1TP_081234_20260626_20260707_02_T2,11.02115206,39.16,0.0006960739991245,0.9926806073493112,276.11372114356016,280761,7.835846146722657e-05,2.9637211435601785,-0.0006177155376572734,False,True,False
