filepath,frac_water,frac_thin_sea_ice,frac_sea_ice
../data/satellite/aqua/2025/20250226_AQUA.jpg,0.08491774209437494,0.3060453814074147,0.6090368764982104
../data/satellite/aqua/2025/20250101_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250213_AQUA.jpg,0.3904048862181066,0.07802186976652546,0.531573244015368
../data/satellite/aqua/2025/20250212_AQUA.jpg,0.17682986897842576,0.08981052769842052,0.7333596033231538
../data/satellite/aqua/2025/20250325_AQUA.jpg,0.13184251141102682,0.3527074508258628,0.5154500377631104
../data/satellite/aqua/2025/20250324_AQUA.jpg,0.1568318392276623,0.42741273437756544,0.41575542639477225
../data/satellite/aqua/2025/20250129_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250128_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250306_AQUA.jpg,0.27005549535349554,0.4138180146455193,0.31612649000098514
../data/satellite/aqua/2025/20250307_AQUA.jpg,0.07713525761008767,0.3164220273864644,0.6064427150034479
../data/satellite/aqua/2025/20250117_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250116_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250204_AQUA.jpg,0.8248448428726234,0.04695760680392736,0.12819755032344926
../data/satellite/aqua/2025/20250205_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250123_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250122_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250401_AQUA.jpg,0.16339933668275702,0.6243063080813056,0.21229435523593734
